CUST_ID	OUT_COMMUNITY_TOTAL	OUT_COMMUNITY_VOICE	OUT_COMMUNITY_SMS	IN_COMMUNITY_VOICE	IN_COMMUNITY_SMS	IN_COMMUNITY_TOTAL	VOICE_OUT_CALLS	VOICE_IN_CALLS	SMS_OUT_CALLS	MMS_OUT_CALLS	EVENTS_CALLS	INTERNET_CALLS	TOTAL_OUT_CALLS	VOICE_OUT_MINS	VOICE_IN_MINS	GPRS_TRAFFIC	EVENTS_TRAFFIC	OUT_CALLS_ROAMING	OUT_MINS_ROAMING	OUT_CALLS_INTERNATIONAL	OUT_MINS_INTERNATIONAL	OUT_CALLS_PEAK	OUT_CALLS_OFFPEAK	OUT_CALLS_WORK	OUT_CALLS_NONWORK	IN_CALLS_PEAK	IN_CALLS_OFFPEAK	IN_CALLS_WORK	IN_CALLS_NONWORK	DAYS_OUT	DAYS_IN	AGE	GENDER
"C12069"	18.561470	16.289745	4.119380	15.613609	9.763922	23.478203	71.454741	114.807102	11.269023	0.000000	0.000000	0.000000	88.816346	40.782910	69.779977	0.000000	0.000000	0.000000	0.000000	0.621747	1.367037	51.735972	18.640426	74.315903	17.800140	85.131761	27.726172	118.033847	23.913150	24.083269	27.529872	36.312081	"F"
"C12070"	19.545716	17.956890	11.493270	23.086407	17.712615	30.203610	60.247860	160.558094	28.652942	0.000000	0.158354	0.155097	92.268069	35.492838	145.763953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	39.028281	20.199404	67.852432	22.886247	118.654387	60.260678	156.842684	53.551888	27.128298	27.861863	77.539518	"F"
"C12071"	19.823935	15.711571	6.633299	20.860192	19.886054	35.122313	77.553885	162.111166	14.183288	0.000000	0.159950	0.000000	110.937838	55.492130	129.767424	0.000000	0.000000	0.000000	0.000000	5.331888	3.455219	40.076507	29.442902	79.742399	25.996325	81.470987	65.930510	154.019070	47.493036	26.321037	28.027398	44.825207	"M"
"C12072"	78.608061	83.320520	1.238908	72.166940	4.885921	74.032228	207.031090	236.455162	1.064484	0.000000	0.465950	0.000000	221.314994	126.161178	205.719369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	124.748874	51.624261	189.093118	47.148208	196.435530	61.276035	156.454863	34.681227	29.679063	29.378752	48.088871	"M"
"C12073"	15.309601	11.078210	3.948754	22.666227	6.692523	26.947299	35.695370	134.892474	3.555373	0.000000	0.961626	0.000000	39.566544	30.066785	164.055278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.712331	8.519698	30.850292	9.412689	135.350187	31.404878	85.625907	15.478894	19.542348	22.941747	55.652041	"M"
"C12074"	11.075614	9.665090	2.840599	19.871603	8.775161	26.542741	34.947244	75.457976	4.509359	0.000000	0.156062	0.000000	38.888993	24.007103	89.367918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.496276	12.763693	28.897752	11.228354	62.924735	23.717667	92.712411	21.147817	19.445225	25.980837	77.527715	"F"
"C12075"	10.638413	10.682989	0.155524	9.575947	2.171844	11.734721	30.584415	31.622056	0.165123	0.000000	0.000000	0.000000	29.304296	21.982220	17.752467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.532398	9.265548	24.345608	6.659239	28.484965	9.189758	24.569752	4.008350	17.150034	17.311829	75.568625	"F"
"C12076"	38.623871	36.755619	0.000000	146.882584	4.077786	153.314005	106.295697	535.952496	0.000000	0.000000	0.000000	0.000000	109.436313	87.662861	367.115336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	75.268745	28.297488	86.070380	22.408297	515.015007	133.879728	392.037125	72.693262	28.033030	28.055579	29.963371	"M"
"C12077"	37.218149	37.099743	0.309683	34.575238	1.640313	37.513558	130.126000	145.911987	0.322687	0.000000	1.268776	0.000000	134.921202	63.131700	84.753314	0.000000	0.115849	0.000000	0.000000	0.000000	0.000000	90.602142	30.215800	106.522163	25.730343	115.175793	42.882906	101.707335	26.096276	25.613361	26.258009	36.946472	"M"
"C12078"	12.411443	11.030758	1.072329	7.565884	0.959532	8.383758	36.067255	13.739864	1.779581	0.000000	1.121797	0.000000	40.604727	35.379121	18.059508	0.000000	1.274842	0.000000	0.000000	0.000000	0.000000	28.188365	7.314402	34.640157	4.446551	10.854253	4.558804	9.898866	1.148508	19.903246	7.912740	55.274415	"F"
"C12079"	27.867859	25.741514	2.700579	53.773635	10.903653	58.510239	68.324424	210.595443	10.776716	0.000000	0.000000	0.000000	84.700237	37.583463	182.554085	0.000000	0.000000	0.000000	0.000000	0.950719	0.038916	43.392635	18.133756	64.757126	17.378764	168.150086	70.268597	181.740077	57.974245	27.710456	28.455397	38.700410	"F"
"C12080"	12.584510	11.286370	0.330919	33.885254	1.903167	36.279492	21.244541	98.170918	0.150713	0.319903	0.465264	0.000000	23.323538	14.315729	82.182923	0.000000	0.068368	0.000000	0.000000	0.000000	0.000000	14.490324	3.749111	20.098026	2.757441	91.344994	14.826305	62.377468	4.934526	14.060948	21.810177	39.873959	"F"
"C12081"	4.477335	4.362736	0.000000	3.721718	0.931381	4.931355	9.435789	8.300404	0.000000	0.000000	0.000000	0.000000	9.119124	9.097160	9.982051	0.000000	0.000000	0.000000	0.000000	0.153292	0.330012	4.325619	4.261876	5.922945	2.927079	6.490639	2.462862	5.108975	1.311829	5.791329	4.076877	59.254380	"F"
"C12082"	55.847097	49.973296	11.195494	49.090304	20.375160	62.124842	208.952831	182.811208	25.424783	0.000000	0.000000	0.157608	245.173916	199.447765	154.250079	0.000000	0.000000	0.000000	0.000000	1.099750	7.291036	127.967102	43.299769	195.800181	37.644971	146.512003	64.348181	199.111908	44.710108	28.149624	26.608660	51.159537	"F"
"C12083"	18.402985	18.203494	1.821360	9.192154	2.706490	11.947456	134.679388	90.467693	1.993452	0.000000	0.662159	0.000000	127.429971	114.847141	70.115007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	82.466013	41.028610	99.475212	31.018338	66.346067	23.476416	71.285486	18.223411	25.222196	25.213345	53.174590	"F"
"C12084"	34.767821	34.858667	0.000000	28.485957	2.129323	28.102144	124.485711	93.420347	0.000000	0.324905	0.000000	0.617893	118.929048	68.843367	73.711016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	77.103164	33.607204	97.726243	28.098548	70.891380	30.752633	57.395977	15.278797	26.891027	22.371652	29.318692	"M"
"C12085"	29.606326	19.587819	6.868263	28.502815	8.686957	35.940468	65.005785	116.360053	7.592738	0.000000	2.463456	5.635059	75.279691	72.880520	77.605151	0.276076	0.000000	0.000000	0.000000	0.000000	0.000000	43.297361	15.471572	54.598642	19.614004	109.860923	33.986132	84.867180	17.736189	22.216805	23.749960	45.778752	"F"
"C12086"	27.653656	24.745722	0.475342	20.988468	3.340674	22.698311	165.946218	66.988009	0.460136	0.000000	0.000000	0.000000	170.607612	244.430270	36.928342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	92.923673	60.983889	127.774093	43.731341	43.220665	26.948038	49.349551	21.560091	27.227998	20.770788	29.503352	"M"
"C12087"	17.330916	13.728620	3.305218	21.940060	7.155778	27.315144	70.140527	75.545177	4.309741	0.000000	0.000000	0.161208	77.224921	65.862435	93.315913	0.000000	0.000000	0.000000	0.000000	0.156835	0.080149	44.950398	19.958729	53.679676	20.769549	52.865870	27.898803	60.198199	24.498116	25.479954	25.406782	33.480602	"M"
"C12088"	11.482118	9.618381	0.000000	3.072971	0.315919	3.441531	19.086692	4.803303	0.000000	0.000000	0.153122	0.000000	18.854555	15.282309	3.550420	0.000000	0.043167	0.000000	0.000000	0.000000	0.000000	13.332736	4.293109	13.793952	4.096831	3.961783	1.366101	3.677651	0.610235	8.369442	2.943585	46.775400	"F"
"C12089"	20.974583	16.715111	0.762478	23.081005	3.849514	25.997595	33.544151	58.184937	0.302153	0.000000	1.119116	1.428664	38.030241	19.688468	38.832689	0.907843	0.000000	0.000000	0.000000	0.000000	0.000000	21.773834	10.335065	28.370921	7.245171	43.884454	17.769399	44.743582	13.093023	19.007834	23.131383	39.799647	"M"
"C12090"	9.970812	8.469592	0.000000	6.215388	0.624661	7.122718	32.813791	35.668958	0.000000	0.000000	0.160757	0.000000	33.691644	24.335289	34.851125	0.000000	0.091143	0.000000	0.000000	0.988582	1.303112	19.706377	6.979585	27.949060	5.906388	26.759237	10.777650	25.267689	8.801815	16.779354	17.801995	50.079637	"F"
"C12091"	17.904649	15.318911	2.955702	16.029708	3.739556	18.978645	48.624422	66.968029	12.512347	0.000000	0.000000	0.000000	66.756499	46.452334	63.103218	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.273002	10.393084	52.203927	9.672223	58.720563	17.956618	60.462540	7.564855	21.080542	21.980646	40.024957	"M"
"C12092"	22.952746	18.288105	0.636173	31.903540	3.482411	33.855277	50.976747	215.997852	0.657743	0.000000	0.000000	0.000000	59.837287	36.694115	362.255604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.058200	19.149574	43.867305	15.311500	141.239201	87.149085	135.520996	46.836135	22.062729	25.736258	74.816639	"F"
"C12093"	20.636268	17.468161	2.455143	53.166000	8.772313	61.527556	42.619071	186.470990	3.267060	0.000000	0.000000	0.000000	49.082098	25.290187	203.320029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.372364	12.212936	38.175363	14.906107	137.213048	48.021192	133.585871	29.121107	20.587356	27.860520	59.234143	"M"
"C12094"	31.300841	25.994088	4.050329	36.105306	8.802177	40.619573	105.567711	226.690567	7.134797	0.000000	0.152379	0.000000	108.851336	73.345701	219.050382	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	74.108707	13.332533	95.528383	13.135657	201.622185	44.167538	168.038643	21.815000	25.057624	27.339134	28.074014	"F"
"C12095"	27.129444	23.648488	4.146581	22.450516	3.016345	24.639918	80.406805	87.179991	1.364824	0.000000	0.497347	0.000000	146.420182	105.726182	123.066734	0.000000	0.000000	4.152053	4.736398	0.332857	0.117605	59.747530	20.321010	113.340298	25.390314	83.353237	20.074793	67.946542	10.665427	24.961895	15.787505	35.632615	"F"
"C12096"	95.394576	80.261206	6.386688	193.401859	13.640056	196.759589	485.887505	640.144515	13.999084	0.000000	1.780999	0.000000	520.738233	393.575636	548.790903	0.000000	0.175710	0.000000	0.000000	0.000000	0.000000	313.433258	146.883882	378.165905	125.916638	497.746901	197.881742	454.988453	137.573400	29.145733	29.169850	55.444367	"F"
"C12097"	34.253426	27.919800	1.840274	26.086211	3.058594	27.260953	74.220925	100.213553	1.410632	0.000000	0.829812	0.000000	87.802383	51.788641	97.141941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	49.767332	29.313356	65.646873	25.253472	86.776254	37.803535	51.223638	15.120871	24.589552	23.559671	42.562832	"M"
"C12098"	126.072917	102.857091	2.130554	107.763271	9.207610	104.969545	677.598739	594.928772	1.716576	0.000000	0.320753	0.000000	649.032375	449.220446	370.488420	0.000000	0.000000	0.000000	0.000000	5.823434	8.647667	306.640967	159.910963	554.982425	146.322891	481.077929	173.281694	459.923911	124.857773	27.643109	30.082544	32.766537	"M"
"C12099"	10.002361	8.524575	0.487701	7.132257	2.297649	9.389255	11.668129	30.365896	0.470568	0.000000	0.000000	0.000000	20.435855	22.688909	22.415587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.471098	3.056381	14.908647	6.320668	24.062603	17.112255	14.479383	5.375815	13.313957	12.503090	39.896778	"F"
"C12100"	9.793920	7.434359	3.457467	20.513214	5.035982	26.711322	23.089910	80.104520	4.377960	0.000000	0.000000	0.000000	26.898138	17.555162	84.558708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.743180	3.233123	22.094806	4.927306	66.763415	9.490286	56.186548	4.360035	11.847964	20.374877	40.088032	"F"
"C12101"	6.829796	4.077009	2.066997	5.370063	3.719649	9.478424	8.621227	12.049745	6.032838	0.000000	0.000000	0.000000	16.125324	5.908361	8.447591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.074262	3.328003	10.492606	5.215262	10.222847	4.152140	15.371934	5.078586	5.120568	8.388458	24.208650	"M"
"C12102"	36.751222	28.724876	1.992565	27.305788	3.909030	32.854052	74.056454	68.670659	1.708590	0.000000	0.630214	0.000000	78.280761	88.672537	74.238209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.023504	24.434873	61.923236	18.949587	45.430570	22.152507	49.756628	18.060832	24.056420	21.806703	31.911123	"M"
"C12103"	21.524796	18.489124	2.531349	12.501857	4.912399	16.417542	95.388264	41.543785	5.313511	0.000000	0.322126	0.000000	109.999949	100.820375	55.494634	0.000000	0.000000	0.000000	0.000000	0.626593	1.416349	67.293529	26.016606	82.372578	21.810211	36.777840	6.876770	42.793112	6.884554	25.320320	19.382622	31.794207	"M"
"C12104"	36.297271	25.651799	8.532308	24.677673	15.863343	36.101172	166.960849	132.067203	21.977176	0.319160	0.000000	0.000000	189.072650	90.263141	70.933592	0.039660	0.000000	0.000000	0.000000	0.000000	0.000000	108.661502	46.960991	132.924986	45.714994	87.372917	53.566305	122.889425	48.089895	27.416409	28.110467	34.950530	"F"
"C12105"	18.453273	17.867065	3.328180	22.171660	5.906162	25.079948	29.996943	94.272361	5.757790	0.000000	0.000000	0.329007	36.922349	25.681112	107.122197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.272569	9.536821	27.212391	10.265449	72.694439	35.953357	48.063742	11.394142	18.054749	21.098275	73.972781	"F"
"C12106"	16.285561	13.185983	4.671209	45.045009	7.217318	51.176082	47.309288	122.416996	50.795880	0.000000	0.000000	0.000000	103.200473	21.055429	109.607454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.906952	22.442491	67.101914	34.616806	99.367222	40.477419	342.634724	97.122185	25.742332	27.611923	41.389003	"M"
"C12107"	27.177471	26.970464	0.652981	19.914096	0.316514	20.655231	115.599758	78.777480	0.476486	0.000000	0.154288	0.000000	127.867401	108.946019	67.340874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	71.978032	37.132088	97.801793	26.829242	50.869620	30.021512	56.339418	17.294074	28.614245	24.999479	31.107378	"M"
"C12108"	36.057809	38.200175	0.497745	25.039346	2.396549	27.736434	108.777624	62.968083	0.937096	0.000000	0.000000	0.000000	116.842254	36.079772	49.860410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	65.855091	34.559074	97.164437	25.717928	52.873948	19.900808	41.212975	9.711521	24.967160	18.955426	47.287564	"M"
"C12109"	36.524783	36.252879	0.000000	31.797211	0.923437	32.197133	147.139599	104.683040	0.000000	0.000000	0.000000	0.156798	143.760786	114.326101	78.231879	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	96.715864	50.812355	118.547058	31.620399	71.515388	37.710317	87.322472	20.593139	27.562947	24.602641	30.742369	"M"
"C12110"	34.310495	32.092970	3.268003	41.199758	5.535319	48.647189	153.325931	320.987041	8.872084	0.614144	0.000000	0.757508	174.787735	139.975366	530.609126	0.033129	0.000000	2.550034	3.255472	0.000000	0.000000	105.085941	37.479933	142.952646	30.307778	296.946100	109.981195	208.594497	48.658552	27.535024	29.771075	35.877024	"F"
"C12111"	22.051092	21.983655	0.159923	37.420036	1.727427	38.533694	77.344963	136.056056	0.163405	0.000000	0.000000	0.000000	78.177225	82.235011	144.578430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	48.909463	27.495384	62.024244	17.488268	132.284415	23.105202	82.822770	5.163599	22.628711	23.775408	37.955922	"F"
"C12112"	15.279025	13.232655	2.447839	14.030954	4.322809	17.328451	36.809184	72.159411	2.800765	0.000000	0.484349	0.330640	41.259408	23.213410	73.836244	0.000000	0.000000	0.000000	0.000000	0.450611	0.015229	25.334049	7.847699	31.914676	5.867356	53.511576	21.606102	63.386214	14.674115	16.675143	23.014638	45.860963	"F"
"C12113"	10.796321	6.795246	5.339493	15.308952	8.434487	20.795675	15.729031	57.537929	27.273840	0.654829	0.000000	1.631639	43.536137	10.158186	40.803518	0.244593	0.000000	0.000000	0.000000	0.823808	0.714535	10.704315	4.628348	32.175229	10.274424	38.900398	20.172866	57.036560	22.919059	18.413122	21.053563	25.216036	"F"
"C12114"	41.118861	39.354970	1.820864	33.468183	4.803064	38.512300	183.833027	143.540334	1.413819	0.000000	1.662899	0.000000	191.601005	165.175931	130.651919	0.000000	0.000000	1.303703	1.534968	1.463162	0.627455	110.362512	45.908642	152.659506	35.054660	131.299967	41.737884	116.524057	21.899272	28.254727	28.371118	39.996429	"M"
"C12115"	12.290535	11.191450	0.812847	10.245966	3.231718	12.629020	62.626819	43.467984	0.656992	0.000000	0.464194	0.000000	62.781204	53.719479	34.725053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	45.096517	15.147285	53.360494	9.650130	32.970553	13.371779	37.481315	8.889358	22.151276	19.854327	48.609240	"M"
"C12116"	21.537691	22.589986	0.000000	18.818866	1.831675	22.334409	49.451487	89.481630	0.000000	0.000000	0.000000	0.000000	45.806537	37.604377	169.377941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.884266	3.310652	47.195728	2.781318	95.097347	10.512102	68.849656	5.826960	18.766501	21.893588	38.474950	"M"
"C12117"	11.227113	10.695640	0.309933	9.266782	3.441958	12.369098	24.160734	30.268250	0.303652	0.000000	0.000000	0.000000	25.030466	17.468482	22.875711	0.000000	0.000000	0.000000	0.000000	0.309775	0.019251	17.272751	4.248991	21.013905	3.774307	34.931123	7.119994	41.258880	21.910726	15.833058	15.610521	86.710855	"F"
"C12118"	18.124288	17.665645	1.313011	13.639618	1.330981	14.499476	126.692758	115.347276	0.918328	0.000000	0.329598	0.000000	130.254375	116.454694	96.435156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	65.586093	54.909307	80.467035	43.019757	72.740946	55.238812	71.170291	34.722589	26.785100	28.581184	56.701131	"F"
"C12119"	19.117206	17.189180	1.509270	65.321199	3.640992	64.612016	80.299120	188.049012	2.035772	0.000000	1.627370	0.000000	82.900873	41.953537	154.875161	0.000000	0.000000	1.364282	0.666055	0.000000	0.000000	55.024274	21.250498	74.478049	14.221383	153.971329	35.886695	147.830441	16.811623	23.631443	26.757365	47.957069	"M"
"C12120"	27.371785	27.558549	1.333317	78.084183	6.632940	76.849014	71.377225	214.665703	1.849783	0.496792	0.000000	0.000000	83.579207	73.699369	312.529802	0.000000	0.000000	0.000000	0.000000	0.637769	1.106638	57.864031	13.989299	72.809761	7.114900	217.907239	44.059531	175.536811	18.586215	16.422071	25.804816	48.521743	"M"
"C12121"	15.895862	14.163056	3.604708	15.995409	5.174406	21.001209	41.237747	62.281252	6.795047	0.000000	0.323494	1.095273	54.135455	30.642860	35.289272	0.000000	0.021405	0.000000	0.000000	0.000000	0.000000	25.538294	14.387534	40.971451	9.422705	51.351282	22.562621	45.820131	11.331323	19.142420	21.594252	38.957174	"M"
"C12122"	7.684308	8.063003	0.000000	13.422788	0.608851	13.802007	61.396242	157.094396	0.000000	0.000000	0.000000	0.000000	60.970622	51.013732	93.037064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	44.266359	15.224504	49.329655	14.161623	136.767802	36.583840	119.486811	15.414896	23.870472	27.637656	68.145621	"F"
"C12123"	82.638097	75.920162	9.055517	120.812352	11.432045	120.911928	418.156875	753.168803	18.046017	0.815693	0.454355	0.330162	448.275479	261.371933	559.348721	0.038282	0.000000	3.538510	2.605461	0.000000	0.000000	249.272958	128.411412	369.498987	92.851827	623.711356	261.874917	563.729346	139.599579	27.283122	26.877692	50.218348	"F"
"C12124"	13.029824	12.605137	0.475781	11.189731	3.498729	13.519024	66.836275	53.411594	0.633414	0.641664	0.000000	0.329612	75.022974	38.223281	56.538894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	54.952971	13.516910	59.656019	9.916206	35.192303	19.450317	40.313117	11.573275	22.906261	21.237719	36.700272	"M"
"C12125"	7.904541	7.604774	0.000000	7.907913	0.484299	7.972181	22.339731	30.634564	0.000000	0.000000	0.000000	0.000000	21.863554	13.085827	17.374562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.826853	2.583305	19.855454	2.279832	27.584704	3.057408	26.991551	1.744788	11.284820	11.415845	42.888108	"M"
"C12126"	12.558859	11.634817	0.800267	11.216593	0.782877	11.396606	63.329603	41.819447	1.152928	0.000000	0.161514	0.000000	62.890872	23.832530	29.632761	0.000000	0.000000	0.000000	0.000000	0.160501	0.050019	39.300703	15.917356	49.840555	12.664281	33.559750	9.069359	32.267529	7.330727	21.876692	16.819048	32.740463	"F"
"C12127"	12.334321	11.826953	0.820700	9.083237	1.719978	10.308966	33.591338	27.834963	0.813863	0.000000	0.952563	0.000000	35.917669	43.358192	16.746376	0.000000	0.120596	0.000000	0.000000	0.000000	0.000000	23.718730	9.842708	28.248585	7.845871	24.373373	8.346389	21.124541	6.821554	16.678619	14.325024	32.128503	"M"
"C12128"	70.389479	70.358768	0.492973	72.624439	0.937897	72.881799	225.917764	303.854086	0.648229	0.000000	0.000000	0.000000	236.274614	129.929307	238.690399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	141.568526	43.857032	198.703596	39.817556	264.052577	60.624826	250.289585	41.449959	27.209910	27.377538	43.914541	"M"
"C12129"	20.104995	18.399541	4.716569	13.511367	3.522993	16.497962	80.941161	119.016306	4.865446	0.642817	0.163388	0.486703	96.899490	56.289087	177.517641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	50.077611	26.360818	76.828587	22.337335	96.198742	23.102816	105.575166	20.411006	27.382714	25.725514	42.233100	"M"
