CUST_ID	OUT_COMMUNITY_TOTAL	OUT_COMMUNITY_VOICE	OUT_COMMUNITY_SMS	IN_COMMUNITY_VOICE	IN_COMMUNITY_SMS	IN_COMMUNITY_TOTAL	VOICE_OUT_CALLS	VOICE_IN_CALLS	SMS_OUT_CALLS	MMS_OUT_CALLS	EVENTS_CALLS	INTERNET_CALLS	TOTAL_OUT_CALLS	VOICE_OUT_MINS	VOICE_IN_MINS	GPRS_TRAFFIC	EVENTS_TRAFFIC	OUT_CALLS_ROAMING	OUT_MINS_ROAMING	OUT_CALLS_INTERNATIONAL	OUT_MINS_INTERNATIONAL	OUT_CALLS_PEAK	OUT_CALLS_OFFPEAK	OUT_CALLS_WORK	OUT_CALLS_NONWORK	IN_CALLS_PEAK	IN_CALLS_OFFPEAK	IN_CALLS_WORK	IN_CALLS_NONWORK	DAYS_OUT	DAYS_IN	AGE	GENDER	PRC_VOICE_OUT_CALLS	PRC_SMS_OUT_CALLS	PRC_EVENTS_CALLS	PRC_INTERNET_CALLS	PRC_OUT_CALLS_INTERNATIONAL	PRC_OUT_CALLS_ROAMING	PRC_MMS_OUT_CALLS	PRC_OUT_CALLS_PEAK	PRC_OUT_CALLS_OFFPEAK	PRC_OUT_CALLS_WORK	PRC_OUT_CALLS_NONWORK	PRC_IN_CALLS_PEAK	PRC_IN_CALLS_OFFPEAK	PRC_IN_CALLS_WORK	PRC_IN_CALLS_NONWORK	PRC_OUT_COMMUNITY_VOICE	PRC_OUT_COMMUNITY_SMS	PRC_IN_COMMUNITY_VOICE	PRC_IN_COMMUNITY_SMS	ACD_OUT	ACD_IN
"C11171"	14.228053	15.046898	0.150846	16.132130	1.319771	16.322907	36.050281	35.740627	0.163101	0.000000	0.000000	0.000000	49.556993	26.131403	34.810854	0.000000	0.000000	0.000000	0.000000	0.491794	0.171961	18.752161	11.934069	45.673840	9.600880	28.327652	9.425121	22.872715	6.437089	19.095841	16.983085	26.918155	"M"	0.727451	0.003291	0.000000	0.000000	0.009924	0.000000	0.000000	0.611094	0.388906	0.826306	0.173694	0.750346	0.249654	0.780378	0.219622	1.057551	0.010602	0.988312	0.080854	0.724860	0.973986
"C11172"	35.172126	35.762314	0.156083	24.882931	1.679198	24.455359	83.249569	60.932258	0.158891	0.000000	0.154394	0.000000	88.376178	107.208709	53.504868	0.000000	0.021757	0.000000	0.000000	0.000000	0.000000	58.406805	18.616121	75.003840	12.074801	53.965567	16.885332	39.724181	7.542140	23.794684	20.767451	42.119644	"M"	0.941991	0.001798	0.001747	0.000000	0.000000	0.000000	0.000000	0.758304	0.241696	0.861335	0.138665	0.761678	0.238322	0.840433	0.159567	1.016780	0.004438	1.017484	0.068664	1.287799	0.878104
"C11173"	170.495196	163.661166	10.251912	241.699723	49.001359	255.523380	881.335675	1214.066241	16.428935	0.000000	0.498347	0.000000	973.296586	978.541670	1043.129580	0.000000	0.000000	5.845433	4.523129	6.858435	7.742114	593.154365	222.621314	774.706267	157.666867	1060.086531	372.031946	1014.977425	228.189638	29.856594	29.519497	79.369008	"F"	0.905516	0.016880	0.000512	0.000000	0.007047	0.006006	0.000000	0.727105	0.272895	0.830897	0.169103	0.740223	0.259777	0.816445	0.183555	0.959917	0.060130	0.945901	0.191769	1.110294	0.859203
"C11174"	9.481590	9.079586	1.226322	11.617998	1.148994	13.356073	51.370607	86.000865	3.981824	0.000000	0.641613	0.000000	52.511811	38.418823	77.258056	0.000000	0.640945	0.000000	0.000000	0.000000	0.000000	34.628044	14.992140	46.150853	10.692324	59.263072	23.576999	60.643470	18.190465	21.979506	22.978486	33.825951	"M"	0.978268	0.075827	0.012218	0.000000	0.000000	0.000000	0.000000	0.697862	0.302138	0.811898	0.188102	0.715391	0.284609	0.769256	0.230744	0.957602	0.129337	0.869866	0.086028	0.747876	0.898340
"C11175"	10.695670	10.563381	0.000000	17.504312	0.819528	17.684660	40.896132	159.091582	0.000000	0.000000	0.000000	0.000000	43.759777	38.336108	147.460922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.109260	8.144963	34.284078	5.976850	157.423354	44.463222	92.949263	14.601255	20.093165	24.698621	43.781569	"F"	0.934560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.768965	0.231035	0.851547	0.148453	0.779761	0.220239	0.864238	0.135762	0.987632	0.000000	0.989802	0.046341	0.937402	0.926893
"C11176"	13.921463	13.325653	0.934559	21.027310	5.987001	27.422757	47.499618	83.474622	1.751434	0.000000	0.000000	0.000000	47.881095	30.545144	51.592094	0.092178	0.000000	0.000000	0.000000	0.000000	0.000000	35.692406	3.828716	47.803141	3.519004	71.045584	21.879969	66.385774	17.344123	18.311233	23.475310	35.987474	"M"	0.992033	0.036579	0.000000	0.000000	0.000000	0.000000	0.000000	0.903122	0.096878	0.931433	0.068567	0.764543	0.235457	0.792856	0.207144	0.957202	0.067131	0.766783	0.218322	0.643061	0.618057
"C11177"	23.632386	23.281412	1.096529	30.990896	4.067843	31.695680	95.559820	148.766649	0.628134	0.000000	0.649721	0.000000	109.447820	139.848518	177.661620	0.000000	0.000000	6.908692	7.891581	2.412848	12.955316	50.025037	26.801671	83.309738	27.973762	102.530157	50.092319	110.782561	40.717158	12.351107	14.866748	42.274564	"M"	0.873108	0.005739	0.005936	0.000000	0.022046	0.063123	0.000000	0.651141	0.348859	0.748626	0.251374	0.671789	0.328211	0.731239	0.268761	0.985149	0.046399	0.977764	0.128341	1.463466	1.194230
"C11178"	60.652478	48.163500	7.377971	43.291333	9.748797	49.218540	419.773828	340.403096	17.302338	0.000000	4.072090	1.811488	429.110548	377.905967	297.101264	0.000000	0.000000	0.000000	0.000000	4.027773	5.439112	224.959783	162.434230	300.295017	131.611565	239.447038	118.216075	237.138744	88.655940	29.592536	29.667140	32.952665	"F"	0.978242	0.040321	0.009490	0.004221	0.009386	0.000000	0.000000	0.580700	0.419300	0.695278	0.304722	0.669476	0.330524	0.727878	0.272122	0.794090	0.121643	0.879574	0.198072	0.900261	0.872792
"C11179"	41.357860	33.773382	3.098509	45.685737	10.994472	51.714523	298.853783	240.509718	5.795348	0.000000	0.151457	0.000000	302.693199	646.782218	268.820607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	164.964851	90.473061	236.069678	77.596586	171.869203	81.525790	178.757975	57.297789	29.425319	28.785889	27.910916	"M"	0.987316	0.019146	0.000500	0.000000	0.000000	0.000000	0.000000	0.645812	0.354188	0.752614	0.247386	0.678266	0.321734	0.757270	0.242730	0.816613	0.074919	0.883422	0.212599	2.164210	1.117712
"C11180"	46.523887	40.958476	6.060975	59.825272	12.273039	70.972912	119.170316	185.237729	6.421583	0.000000	0.000000	0.000000	120.304860	141.056729	244.583626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.786684	9.781031	114.024690	10.602119	173.219718	20.940979	179.256528	23.230914	24.021183	27.671121	36.298645	"M"	0.990569	0.053378	0.000000	0.000000	0.000000	0.000000	0.000000	0.910731	0.089269	0.914929	0.085071	0.892146	0.107854	0.885272	0.114728	0.880375	0.130277	0.842931	0.172926	1.183657	1.320377
"C11181"	14.511146	10.946247	1.535935	11.177509	1.811930	12.072183	43.135775	30.666471	1.126198	0.000000	0.451581	0.000000	45.694130	88.983807	70.931674	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29.474221	9.687955	36.122038	8.639656	25.074718	7.465131	24.097639	5.526126	22.070982	18.110664	24.429169	"M"	0.944011	0.024646	0.009883	0.000000	0.000000	0.000000	0.000000	0.752620	0.247380	0.806985	0.193015	0.770585	0.229415	0.813456	0.186544	0.754334	0.105845	0.925890	0.150091	2.062877	2.313004
"C11182"	29.418654	24.160378	10.044347	34.003991	17.916855	46.085335	153.728841	301.966214	125.916950	1.229094	0.485820	0.000000	308.158394	210.749259	486.074786	0.000000	0.114801	0.000000	0.000000	5.298044	11.452418	77.113987	62.036917	199.692239	96.248525	213.054019	146.085125	348.875497	156.936876	29.554192	29.103350	22.196308	"F"	0.498863	0.408611	0.001577	0.000000	0.017193	0.000000	0.003989	0.554175	0.445825	0.674771	0.325229	0.593235	0.406765	0.689733	0.310267	0.821260	0.341428	0.737848	0.388776	1.370916	1.609699
"C11183"	18.592810	14.898149	2.327269	23.125782	6.530911	28.615967	33.283629	82.135675	2.660057	0.450696	0.158456	0.473937	41.284078	35.062596	109.494062	0.040853	0.000000	0.000000	0.000000	0.157210	0.193031	19.664385	12.062840	28.456356	12.533566	69.546177	23.927137	53.697895	16.990595	16.753203	19.001430	31.559182	"M"	0.806210	0.064433	0.003838	0.011480	0.003808	0.000000	0.010917	0.619795	0.380205	0.694228	0.305772	0.744022	0.255978	0.759641	0.240359	0.801285	0.125170	0.808143	0.228226	1.053449	1.333088
"C11184"	42.101473	36.409961	4.173893	48.596192	4.123794	53.557144	111.750011	162.828530	22.521539	0.000000	2.139153	0.000000	150.536436	109.357860	104.589313	2.053554	0.723579	0.000000	0.000000	0.000000	0.000000	68.898769	29.763401	110.073795	27.178412	123.333306	78.541812	105.492009	34.901818	26.688804	27.061400	28.071954	"M"	0.742345	0.149609	0.014210	0.000000	0.000000	0.000000	0.000000	0.698330	0.301670	0.801982	0.198018	0.610939	0.389061	0.751401	0.248599	0.864814	0.099139	0.907371	0.076998	0.978594	0.642328
"C11185"	39.379921	38.019901	3.672672	50.374520	8.042456	56.710822	227.369338	244.318424	14.308165	0.000000	0.160309	0.000000	247.926021	152.701975	157.233447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	133.715652	99.219799	171.946829	70.500051	171.176375	91.778661	151.397134	59.168094	27.657144	30.140165	24.229745	"M"	0.917085	0.057711	0.000647	0.000000	0.000000	0.000000	0.000000	0.574046	0.425954	0.709214	0.290786	0.650972	0.349028	0.719003	0.280997	0.965464	0.093263	0.888270	0.141815	0.671603	0.643560
"C11186"	32.391296	27.191699	5.280068	82.442549	9.709861	85.876755	81.654416	263.704079	7.358353	0.000000	0.000000	0.000000	88.432371	63.876258	260.405945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	57.481793	18.220527	70.605769	18.554979	244.647121	51.013151	182.361959	22.047069	24.324168	28.599454	34.051436	"F"	0.923354	0.083209	0.000000	0.000000	0.000000	0.000000	0.000000	0.759313	0.240687	0.791893	0.208107	0.827460	0.172540	0.892142	0.107858	0.839475	0.163009	0.960010	0.113067	0.782276	0.987493
"C11187"	20.571407	17.341281	1.066699	22.659786	1.974809	22.454828	93.521660	202.440214	1.124624	0.000000	3.162810	0.000000	97.796245	96.628097	217.462020	0.000000	26.025780	5.215920	3.280273	0.000000	0.000000	51.706853	31.231165	75.592618	21.059922	131.932809	66.957053	159.516159	48.904877	25.295358	25.705408	63.653599	"M"	0.956291	0.011500	0.032341	0.000000	0.000000	0.053335	0.000000	0.623440	0.376560	0.782107	0.217893	0.663346	0.336654	0.765355	0.234645	0.842980	0.051853	1.009128	0.087946	1.033216	1.074204
"C11188"	12.707476	12.085337	0.772748	15.899285	3.307587	18.856705	20.745595	48.851022	0.665194	0.000000	0.303348	0.000000	30.669472	14.505029	41.652675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.214554	5.025815	24.064642	4.561682	44.783582	9.911328	40.944604	6.236237	15.600012	20.576905	35.870838	"F"	0.676425	0.021689	0.009891	0.000000	0.000000	0.000000	0.000000	0.724467	0.275533	0.840647	0.159353	0.818789	0.181211	0.867823	0.132177	0.951041	0.060811	0.843163	0.175406	0.699186	0.852647
"C11189"	22.289393	17.722257	2.260865	16.329285	5.057808	19.127122	87.916759	75.898480	3.360583	0.000000	0.455021	0.458412	89.806673	96.882522	85.612940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	57.347781	25.517692	68.777448	21.478299	55.313754	26.424983	55.866895	18.942424	27.191767	25.437035	28.957887	"F"	0.978956	0.037420	0.005067	0.005104	0.000000	0.000000	0.000000	0.692059	0.307941	0.762028	0.237972	0.676714	0.323286	0.746791	0.253209	0.795098	0.101432	0.853724	0.264431	1.101980	1.127993
"C11190"	46.768800	38.814476	1.869189	65.742490	6.068318	71.827032	150.640761	199.643740	1.491147	0.000000	0.625864	0.000000	162.626664	82.215306	139.214219	0.000000	0.000000	0.000000	0.000000	0.653592	1.056034	103.863588	37.617457	125.649566	34.783757	175.937139	49.740785	141.462296	32.498219	28.177805	28.855424	38.652524	"M"	0.926298	0.009169	0.003848	0.000000	0.004019	0.000000	0.000000	0.734117	0.265883	0.783189	0.216811	0.779594	0.220406	0.813186	0.186814	0.829922	0.039967	0.915289	0.084485	0.545771	0.697313
"C11191"	24.731812	21.290729	0.000000	18.215141	2.301536	18.894581	47.893710	37.620771	0.000000	0.000000	0.000000	0.000000	48.047580	35.615274	32.343949	0.000000	0.000000	0.000000	0.000000	0.981577	1.247088	29.432795	12.879667	34.666750	12.796192	27.873696	11.568170	26.291705	9.065879	19.147739	17.941302	55.690629	"M"	0.996798	0.000000	0.000000	0.000000	0.020429	0.000000	0.000000	0.695606	0.304394	0.730396	0.269604	0.706703	0.293297	0.743595	0.256405	0.860864	0.000000	0.964040	0.121809	0.743632	0.859736
"C11192"	9.600071	8.108694	0.992708	11.064763	2.662550	13.783336	20.040529	15.058774	1.319669	0.000000	0.000000	0.000000	20.272234	16.997460	15.229242	0.000000	0.000000	0.000000	0.000000	0.333056	0.296942	9.667818	7.902208	12.168970	8.798661	10.808207	4.948864	12.603214	4.944838	12.049407	11.627460	32.554231	"F"	0.988570	0.065097	0.000000	0.000000	0.016429	0.000000	0.000000	0.550245	0.449755	0.580369	0.419631	0.685927	0.314073	0.718212	0.281788	0.844649	0.103406	0.802764	0.193172	0.848154	1.011320
"C11193"	10.341199	8.085052	0.000000	18.832582	0.622357	19.865049	46.297524	65.035106	0.000000	0.000000	0.000000	0.000000	44.701770	22.403143	39.121433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.049405	6.885290	39.561770	7.024546	53.443581	13.737348	39.708512	8.039923	22.272406	20.786117	60.825320	"M"	1.035698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.827586	0.172414	0.849214	0.150786	0.795517	0.204483	0.831619	0.168381	0.781829	0.000000	0.948026	0.031329	0.483895	0.601543
"C11194"	40.219249	35.456867	1.393909	41.391124	4.824821	43.450386	83.620295	127.804893	0.313684	0.000000	2.584319	0.000000	97.120819	63.858166	101.755359	0.000000	0.491050	0.641986	0.415242	1.110746	0.923655	49.816435	21.983698	67.668841	21.758804	96.088938	42.075662	78.850540	24.791352	24.146109	25.854107	53.361708	"M"	0.860992	0.003230	0.026609	0.000000	0.011437	0.006610	0.000000	0.693821	0.306179	0.756688	0.243312	0.695467	0.304533	0.760798	0.239202	0.881589	0.034658	0.952607	0.111042	0.763668	0.796177
"C11195"	70.394474	52.590727	27.331669	73.817435	30.600365	88.370975	197.352915	496.516575	128.212786	2.594861	0.000000	0.000000	338.901555	164.664588	596.442634	4.167915	0.000000	0.309963	0.075737	0.154177	0.027524	109.414150	96.559248	244.660573	100.395947	292.917285	232.290198	469.127320	194.173429	27.819132	26.549319	70.440776	"F"	0.582331	0.378319	0.000000	0.000000	0.000455	0.000915	0.007657	0.531205	0.468795	0.709045	0.290955	0.557717	0.442283	0.707262	0.292738	0.747086	0.388264	0.835313	0.346272	0.834366	1.201254
"C11196"	8.542424	5.920696	2.818857	9.948790	1.217405	10.839939	11.810977	20.838562	0.824111	0.000000	0.000000	0.000000	23.709616	9.259748	8.582933	0.000000	0.000000	4.701500	4.564766	0.000000	0.000000	6.901440	3.928973	15.643482	8.703577	16.634612	6.010834	16.155185	6.781445	7.864348	7.358991	37.301634	"M"	0.498151	0.034759	0.000000	0.000000	0.000000	0.198295	0.000000	0.637228	0.362772	0.642520	0.357480	0.734568	0.265432	0.704340	0.295660	0.693093	0.329983	0.917790	0.112307	0.783995	0.411877
"C11197"	59.995687	48.272409	2.556660	88.734168	5.344236	88.288517	157.623141	275.539624	1.288843	0.000000	0.912395	0.000000	168.592317	104.450786	153.083285	0.000000	0.000000	4.213636	4.182451	0.986127	2.038044	92.740344	33.981574	143.921957	31.199315	221.150922	72.974344	171.683617	39.606588	21.977554	24.034714	40.370888	"F"	0.934937	0.007645	0.005412	0.000000	0.005849	0.024993	0.000000	0.731841	0.268159	0.821842	0.178158	0.751894	0.248106	0.812549	0.187451	0.804598	0.042614	1.005048	0.060531	0.662661	0.555576
"C11198"	10.715239	9.487383	0.332502	7.750236	1.921218	9.266611	40.315110	27.913718	0.484173	0.000000	0.000000	0.000000	40.199079	18.633717	16.952848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.214212	15.551508	30.640423	12.607352	23.181199	10.933836	16.732816	5.386250	20.728129	14.548994	55.120890	"F"	1.002886	0.012044	0.000000	0.000000	0.000000	0.000000	0.000000	0.588211	0.411789	0.708486	0.291514	0.679501	0.320499	0.756488	0.243512	0.885410	0.031031	0.836361	0.207327	0.462202	0.607330
"C11199"	15.309998	14.422465	0.472585	17.191778	0.921053	16.956071	46.301455	68.266419	0.610301	0.000000	0.473998	0.000000	51.237340	18.831066	27.067761	0.000000	0.037363	0.000000	0.000000	0.000000	0.000000	27.498845	19.127694	31.796027	18.627270	51.526127	40.932237	25.389640	18.388310	22.530540	21.857903	56.848938	"M"	0.903666	0.011911	0.009251	0.000000	0.000000	0.000000	0.000000	0.589768	0.410232	0.630582	0.369418	0.557290	0.442710	0.579964	0.420036	0.942029	0.030868	1.013901	0.054320	0.406706	0.396502
"C11200"	36.794839	28.897615	6.713603	49.763701	13.427288	58.236620	61.045199	147.101554	14.529051	0.000000	0.000000	0.000000	86.978919	65.548765	211.254074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.279031	21.894447	62.191870	21.367094	121.127437	55.189689	134.143837	34.671164	23.709146	27.523389	47.709029	"M"	0.701839	0.167041	0.000000	0.000000	0.000000	0.000000	0.000000	0.629996	0.370004	0.744287	0.255713	0.686986	0.313014	0.794620	0.205380	0.785371	0.182460	0.854509	0.230564	1.073774	1.436110
"C11201"	10.248291	9.519850	0.000000	7.430346	1.688529	9.120110	37.331367	31.539033	0.000000	0.000000	0.000000	0.000000	38.595530	34.666949	29.969528	0.000000	0.000000	1.375210	1.364171	0.767270	1.814576	24.408251	14.590921	28.625017	11.830458	19.884536	13.203855	25.286586	9.263817	8.595981	9.959166	30.168770	"M"	0.967246	0.000000	0.000000	0.000000	0.019880	0.035631	0.000000	0.625866	0.374134	0.707568	0.292432	0.600952	0.399048	0.731875	0.268125	0.928921	0.000000	0.814721	0.185143	0.928628	0.950236
"C11202"	31.500014	26.906129	5.943650	27.245859	7.353146	33.132096	180.735800	167.575803	14.159437	0.000000	0.163230	0.000000	201.490691	112.988515	129.431398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	119.539779	41.252330	148.978084	46.379741	130.887014	48.919336	155.539634	63.150577	28.792269	28.090891	24.413596	"M"	0.896993	0.070273	0.000810	0.000000	0.000000	0.000000	0.000000	0.743443	0.256557	0.762591	0.237409	0.727933	0.272067	0.711233	0.288767	0.854162	0.188687	0.822340	0.221934	0.625158	0.772375
"C11203"	29.763765	26.403516	6.360404	18.591239	7.451386	21.315987	131.398164	106.388236	16.380689	0.929355	1.251873	0.000000	161.009972	131.831435	128.414508	0.300514	0.384092	0.933640	1.075752	0.000000	0.000000	91.299902	34.789646	114.058776	34.121059	81.435379	30.963844	101.687444	38.294466	28.195350	28.380335	44.838333	"F"	0.816087	0.101737	0.007775	0.000000	0.000000	0.005799	0.005772	0.724088	0.275912	0.769732	0.230268	0.724519	0.275481	0.726433	0.273567	0.887103	0.213696	0.872174	0.349568	1.003297	1.207037
"C11204"	3.785146	2.371975	1.318395	1.969027	0.000000	1.982822	1.668845	3.346232	0.000000	0.000000	0.000000	0.000000	31.075368	0.948051	1.400474	0.000000	0.000000	2.123600	4.270447	0.000000	0.000000	0.788382	0.906648	19.814706	9.052078	2.023624	2.296062	1.827043	2.218112	14.464155	1.771183	71.215224	"M"	0.053703	0.000000	0.000000	0.000000	0.000000	0.068337	0.000000	0.465114	0.534886	0.686419	0.313581	0.468466	0.531534	0.451662	0.548338	0.626654	0.348308	0.993043	0.000000	0.568088	0.418523
"C11205"	35.772008	29.765822	0.821089	94.441426	3.350954	102.485632	73.458038	316.670067	0.464811	0.154988	2.298277	0.000000	74.611457	49.577894	281.584257	0.000000	0.114285	0.000000	0.000000	0.000000	0.000000	55.953252	13.831221	58.188502	14.108538	267.365141	67.544773	227.892145	66.463667	22.251460	29.536719	18.088435	"F"	0.984541	0.006230	0.030803	0.000000	0.000000	0.000000	0.002077	0.801801	0.198199	0.804853	0.195147	0.798320	0.201680	0.774206	0.225794	0.832098	0.022953	0.921509	0.032697	0.674914	0.889204
"C11206"	17.926649	14.240491	3.552350	37.316616	7.499339	44.497934	29.998440	136.637393	4.273292	0.000000	0.157784	0.000000	35.075206	20.718609	154.126696	0.000000	0.000000	0.000000	0.000000	0.310301	0.056843	18.891248	9.787500	23.860294	11.741989	117.493605	44.763730	85.670160	27.152028	17.145673	27.777060	27.958604	"M"	0.855261	0.121832	0.004498	0.000000	0.008847	0.000000	0.000000	0.658719	0.341281	0.670190	0.329810	0.724119	0.275881	0.759338	0.240662	0.794376	0.198160	0.838615	0.168532	0.690656	1.127998
"C11207"	19.570930	18.533808	0.000000	7.236181	0.964440	7.735109	73.531875	32.631183	0.000000	0.000000	1.160939	0.000000	72.580153	80.516879	36.147234	0.000000	0.140326	0.000000	0.000000	0.000000	0.000000	51.240913	17.785247	59.241229	17.400358	26.027136	7.727285	24.592700	6.949600	24.178668	15.978059	44.827299	"M"	1.013113	0.000000	0.015995	0.000000	0.000000	0.000000	0.000000	0.742340	0.257660	0.772965	0.227035	0.771073	0.228927	0.779674	0.220326	0.947007	0.000000	0.935498	0.124683	1.094993	1.107751
"C11208"	50.772892	43.168010	1.318442	61.069007	5.039815	64.110762	138.619504	171.478005	4.156577	0.000000	0.000000	0.000000	150.820957	148.038636	254.630762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	113.475526	21.417028	128.796223	18.381753	164.799417	28.424696	143.226471	19.497976	24.773699	26.093824	30.133738	"M"	0.919100	0.027560	0.000000	0.000000	0.000000	0.000000	0.000000	0.841229	0.158771	0.875105	0.124895	0.852893	0.147107	0.880178	0.119822	0.850218	0.025967	0.952555	0.078611	1.067950	1.484918
"C11209"	41.147312	29.549725	15.717112	30.409252	20.876393	45.179399	126.186057	111.714334	42.020540	0.000000	0.323625	0.000000	179.346587	111.588456	123.080424	0.000000	0.000000	0.000000	0.000000	0.785837	0.138617	76.880764	48.618139	129.817333	51.990378	81.469991	38.046509	159.091823	55.681974	28.641569	30.012412	20.311599	"F"	0.703588	0.234298	0.001804	0.000000	0.004382	0.000000	0.000000	0.612601	0.387399	0.714036	0.285964	0.681663	0.318337	0.740741	0.259259	0.718145	0.381972	0.673078	0.462078	0.884317	1.101742
"C11210"	6.714772	6.344667	0.307566	3.206765	0.794491	4.085935	16.477085	17.503162	0.486073	0.000000	0.162009	0.150454	18.707277	20.241350	39.906333	0.000000	0.000000	0.463879	0.253561	0.000000	0.000000	8.382389	8.247648	16.100590	3.031015	9.390354	7.621988	13.091550	3.848814	5.297831	5.401166	27.032914	"M"	0.880785	0.025983	0.008660	0.008043	0.000000	0.024797	0.000000	0.504051	0.495949	0.841570	0.158430	0.551973	0.448027	0.772802	0.227198	0.944882	0.045804	0.784830	0.194445	1.228455	2.279950
"C11211"	23.128468	19.866904	0.311332	29.860238	1.622872	32.242324	69.959522	99.367950	0.310208	0.000000	1.793617	0.814170	79.649779	35.256228	71.773484	0.588099	8.326985	0.000000	0.000000	0.150490	0.007595	41.534701	19.080367	53.799755	19.687000	75.831381	25.313808	66.996406	19.829285	24.070804	26.731536	28.512104	"M"	0.878339	0.003895	0.022519	0.010222	0.001889	0.000000	0.000000	0.685221	0.314779	0.732101	0.267899	0.749728	0.250272	0.771620	0.228380	0.858981	0.013461	0.926119	0.050334	0.503952	0.722300
